OrderID,CustomerID,OrderDate,TotalAmount
ORDER3581,CUST3861,2023-09-29,212.81
ORDER3582,CUST2689,2023-01-13,385.31
ORDER3583,CUST2983,2023-07-30,478.08
ORDER3584,CUST1707,2023-06-11,65.38
ORDER3585,CUST4433,2023-04-23,24.93
ORDER3586,CUST5276,2023-11-10,308.12
ORDER3587,CUST1317,2023-06-23,258.65
ORDER3588,CUST5471,2023-06-24,315.18
ORDER3589,CUST2301,2023-07-16,465.35
ORDER3590,CUST2300,2023-10-24,70.72
ORDER3591,CUST1436,2023-04-06,335.15
ORDER3592,CUST4436,2023-07-04,336.86
ORDER3593,CUST1730,2023-12-20,325.26
ORDER3594,CUST4295,2023-07-21,334.23
ORDER3595,CUST1153,2023-09-03,29.39
ORDER3596,CUST2278,2023-12-13,242.04
ORDER3597,CUST3389,2023-08-08,96.75
ORDER3598,CUST3061,2023-03-09,143.18
ORDER3599,CUST5023,2023-01-31,190.17
ORDER3600,CUST2943,2023-04-20,432.78
ORDER3601,CUST5037,2023-08-22,405.63
ORDER3602,CUST1586,2023-03-09,390.1
ORDER3603,CUST5742,2023-04-26,162.26
ORDER3604,CUST2290,2023-09-22,364.33
ORDER3605,CUST1924,2023-01-14,204.94
ORDER3606,CUST3164,2023-07-23,333.98
ORDER3607,CUST1011,2023-09-04,434.96
ORDER3608,CUST1496,2023-03-29,333.83
ORDER3609,CUST5140,2023-11-13,45.92
ORDER3610,CUST1960,2023-11-27,378.34
ORDER3611,CUST5926,2023-09-26,385.85
ORDER3612,CUST5256,2023-12-05,230.5
ORDER3613,CUST1619,2023-04-30,374.46
ORDER3614,CUST5774,2023-10-01,204.12
ORDER3615,CUST1557,2023-07-01,175.78
ORDER3616,CUST1575,2023-06-07,281.42
ORDER3617,CUST3529,2023-04-18,43.95
ORDER3618,CUST5004,2023-04-25,306.82
ORDER3619,CUST4478,2023-02-06,255.89
ORDER3620,CUST4453,2023-12-31,391.76
ORDER3621,CUST3188,2023-09-24,275.23
ORDER3622,CUST3218,2023-06-21,270.61
ORDER3623,CUST3515,2023-07-04,436.92
ORDER3624,CUST1164,2023-03-07,57.19
ORDER3625,CUST2107,2023-07-07,247.68
ORDER3626,CUST3648,2023-05-12,139.98
ORDER3627,CUST3359,2023-05-09,207.74
ORDER3628,CUST5770,2023-07-23,421.28
ORDER3629,CUST4522,2023-11-10,187.48
ORDER3630,CUST1752,2023-01-20,477.7
ORDER3631,CUST1800,2023-04-01,391.45
ORDER3632,CUST1080,2023-07-03,85.65
ORDER3633,CUST2208,2023-06-03,66.19
ORDER3634,CUST1288,2023-09-17,285.04
ORDER3635,CUST1917,2023-08-12,369.26
ORDER3636,CUST3500,2023-04-05,390.08
ORDER3637,CUST4302,2023-10-25,290.67
ORDER3638,CUST4900,2023-05-22,187.77
ORDER3639,CUST3059,2023-02-13,22.62
ORDER3640,CUST4889,2023-10-04,465.35
ORDER3641,CUST1436,2023-01-15,445.01
ORDER3642,CUST2703,2023-12-27,413.57
ORDER3643,CUST3644,2023-11-08,285.14
ORDER3644,CUST5922,2023-02-25,177.46
ORDER3645,CUST3394,2023-04-07,146.68
ORDER3646,CUST2101,2023-11-16,383.8
ORDER3647,CUST2453,2023-05-03,415.5
ORDER3648,CUST3774,2023-04-28,121.95
ORDER3649,CUST1667,2023-04-13,281.33
ORDER3650,CUST1672,2023-10-19,368.48
ORDER3651,CUST4948,2023-02-21,68.63
ORDER3652,CUST4324,2023-12-12,321.78
ORDER3653,CUST3790,2023-11-21,252.54
ORDER3654,CUST5354,2023-07-19,352.64
ORDER3655,CUST3103,2023-02-15,61.49
ORDER3656,CUST2572,2023-04-23,294.9
ORDER3657,CUST2872,2023-09-06,177.51
ORDER3658,CUST3217,2023-07-31,292.29
ORDER3659,CUST4529,2023-04-06,457.42
ORDER3660,CUST1663,2023-05-27,421.79
ORDER3661,CUST3808,2023-06-18,45.91
ORDER3662,CUST4224,2023-06-07,318.31
ORDER3663,CUST5988,2023-11-14,238.69
ORDER3664,CUST2876,2023-06-25,276.03
ORDER3665,CUST1808,2023-12-02,467.76
ORDER3666,CUST3479,2023-06-06,280.97
ORDER3667,CUST3739,2023-06-02,107.0
ORDER3668,CUST3150,2023-10-17,104.01
ORDER3669,CUST3800,2023-01-12,158.55
ORDER3670,CUST5318,2023-03-19,409.26
ORDER3671,CUST3645,2023-01-15,57.59
ORDER3672,CUST4041,2023-07-23,254.01
ORDER3673,CUST4099,2023-04-14,36.57
ORDER3674,CUST4415,2023-02-26,292.93
ORDER3675,CUST5871,2023-07-09,200.47
ORDER3676,CUST2450,2023-02-03,308.58
ORDER3677,CUST3539,2023-09-06,299.67
ORDER3678,CUST3521,2023-06-20,446.15
ORDER3679,CUST1832,2023-05-15,115.28
ORDER3680,CUST3720,2023-09-14,101.86
ORDER3681,CUST5596,2023-03-03,276.95
ORDER3682,CUST5848,2023-08-06,381.93
ORDER3683,CUST2945,2023-12-20,50.05
ORDER3684,CUST3613,2023-06-18,154.63
ORDER3685,CUST1030,2023-08-20,330.76
ORDER3686,CUST3570,2023-10-15,83.08
ORDER3687,CUST3524,2023-07-23,454.54
ORDER3688,CUST4479,2023-09-17,347.94
ORDER3689,CUST1517,2023-07-26,30.66
ORDER3690,CUST1475,2023-07-24,463.73
ORDER3691,CUST4262,2023-09-02,279.42
ORDER3692,CUST1381,2023-05-11,357.45
ORDER3693,CUST1555,2023-03-10,149.02
ORDER3694,CUST2481,2023-10-29,258.97
ORDER3695,CUST4093,2023-05-19,378.87
ORDER3696,CUST5876,2023-03-15,455.41
ORDER3697,CUST1609,2023-06-23,360.61
ORDER3698,CUST5171,2023-04-17,143.1
ORDER3699,CUST1028,2023-11-02,143.83
ORDER3700,CUST4313,2023-06-24,477.3
ORDER3701,CUST1283,2023-04-02,459.48
ORDER3702,CUST4545,2023-08-26,131.51
ORDER3703,CUST2054,2023-08-29,66.24
ORDER3704,CUST2066,2023-07-27,476.34
ORDER3705,CUST4079,2023-12-06,34.36
ORDER3706,CUST2289,2023-11-06,172.86
ORDER3707,CUST1845,2023-09-23,388.78
ORDER3708,CUST5708,2023-07-26,80.73
ORDER3709,CUST4056,2023-09-01,472.31
ORDER3710,CUST2685,2023-02-21,314.32
ORDER3711,CUST3356,2023-11-02,331.55
ORDER3712,CUST4056,2023-05-20,431.72
ORDER3713,CUST4699,2023-10-16,370.05
ORDER3714,CUST4197,2023-08-19,401.01
ORDER3715,CUST4448,2023-11-04,463.71
ORDER3716,CUST2823,2023-12-27,191.88
ORDER3717,CUST3300,2023-11-15,29.64
ORDER3718,CUST4685,2023-07-21,399.46
ORDER3719,CUST2120,2023-10-18,118.45
ORDER3720,CUST3163,2023-06-06,370.75
ORDER3721,CUST1407,2023-08-11,127.34
ORDER3722,CUST3995,2023-03-30,260.85
ORDER3723,CUST2278,2023-11-20,337.28
ORDER3724,CUST5635,2023-07-17,404.16
ORDER3725,CUST5694,2023-02-24,138.61
ORDER3726,CUST3211,2023-07-25,306.95
ORDER3727,CUST3102,2023-12-03,300.48
ORDER3728,CUST3063,2023-09-28,160.79
ORDER3729,CUST1788,2023-10-30,258.1
ORDER3730,CUST2540,2023-09-30,253.28
ORDER3731,CUST1295,2023-02-11,53.49
ORDER3732,CUST3237,2023-11-30,257.39
ORDER3733,CUST3876,2023-02-09,352.67
ORDER3734,CUST1006,2023-03-12,420.49
ORDER3735,CUST2824,2023-11-27,176.65
ORDER3736,CUST5614,2023-01-16,268.54
ORDER3737,CUST5081,2023-08-16,393.96
ORDER3738,CUST1930,2023-05-08,166.32
ORDER3739,CUST2854,2023-09-12,473.19
ORDER3740,CUST3616,2023-11-28,150.15
ORDER3741,CUST2161,2023-01-12,456.03
ORDER3742,CUST1240,2023-10-12,181.07
ORDER3743,CUST2352,2023-09-06,84.41
ORDER3744,CUST4641,2023-05-28,223.98
ORDER3745,CUST1476,2023-09-09,430.97
ORDER3746,CUST2124,2023-01-25,127.54
ORDER3747,CUST5253,2023-02-01,182.33
ORDER3748,CUST2984,2023-01-02,409.64
ORDER3749,CUST3950,2023-01-19,233.94
ORDER3750,CUST4710,2023-08-01,320.24
ORDER3751,CUST1728,2023-06-01,170.11
ORDER3752,CUST2631,2023-02-11,194.29
ORDER3753,CUST1344,2023-04-14,23.97
ORDER3754,CUST1005,2023-10-15,88.73
ORDER3755,CUST2891,2023-01-31,83.19
ORDER3756,CUST2652,2023-07-27,309.53
ORDER3757,CUST2741,2023-04-10,176.06
ORDER3758,CUST1892,2023-05-01,89.46
ORDER3759,CUST2913,2023-09-12,191.23
ORDER3760,CUST2653,2023-11-24,261.81
ORDER3761,CUST5033,2023-03-24,357.17
ORDER3762,CUST5907,2023-03-17,356.13
ORDER3763,CUST1478,2023-05-11,418.13
ORDER3764,CUST4358,2023-11-21,336.62
ORDER3765,CUST3842,2023-12-13,182.46
ORDER3766,CUST5872,2023-06-13,416.17
ORDER3767,CUST4410,2023-04-18,39.22
ORDER3768,CUST2310,2023-08-21,366.87
ORDER3769,CUST1603,2023-09-02,258.91
ORDER3770,CUST3912,2023-02-27,62.24
ORDER3771,CUST5489,2023-09-30,136.85
ORDER3772,CUST4881,2023-11-14,51.3
ORDER3773,CUST3614,2023-08-25,123.7
ORDER3774,CUST1866,2023-08-03,34.28
ORDER3775,CUST2875,2023-04-19,289.69
ORDER3776,CUST1100,2023-04-21,406.43
ORDER3777,CUST3936,2023-12-30,166.32
ORDER3778,CUST3314,2023-07-14,359.47
ORDER3779,CUST3165,2023-02-11,125.77
ORDER3780,CUST2827,2023-03-11,258.75
ORDER3781,CUST3788,2023-12-01,267.67
ORDER3782,CUST1219,2023-08-18,336.56
ORDER3783,CUST3058,2023-10-08,432.9
ORDER3784,CUST2796,2023-12-30,315.23
ORDER3785,CUST1901,2023-08-19,445.52
ORDER3786,CUST4493,2023-05-26,256.95
ORDER3787,CUST1753,2023-08-19,67.43
ORDER3788,CUST3197,2023-01-21,170.31
ORDER3789,CUST3373,2023-10-10,206.02
ORDER3790,CUST5935,2023-03-17,219.83
ORDER3791,CUST2642,2023-01-15,343.08
ORDER3792,CUST2745,2023-06-11,330.03
ORDER3793,CUST4511,2023-06-08,190.19
ORDER3794,CUST1980,2023-01-16,234.8
ORDER3795,CUST3859,2023-12-25,31.28
ORDER3796,CUST5425,2023-07-09,208.69
ORDER3797,CUST1577,2023-08-17,28.42
ORDER3798,CUST4714,2023-08-19,245.84
ORDER3799,CUST2660,2023-05-14,427.36
ORDER3800,CUST1444,2023-12-22,62.39
ORDER3801,CUST5428,2023-03-27,291.29
ORDER3802,CUST5156,2023-04-25,204.16
ORDER3803,CUST5190,2023-07-20,497.72
ORDER3804,CUST5968,2023-04-26,493.04
ORDER3805,CUST5334,2023-08-01,336.04
ORDER3806,CUST5292,2023-01-04,79.39
ORDER3807,CUST4360,2023-09-10,308.24
ORDER3808,CUST1434,2023-02-14,252.7
ORDER3809,CUST3755,2023-05-30,106.39
ORDER3810,CUST5428,2023-03-03,447.68
ORDER3811,CUST5551,2023-09-03,111.48
ORDER3812,CUST5807,2023-03-12,415.77
ORDER3813,CUST5835,2023-12-25,59.21
ORDER3814,CUST5308,2023-08-22,180.25
ORDER3815,CUST5607,2023-09-27,258.19
ORDER3816,CUST4149,2023-01-24,104.95
ORDER3817,CUST4528,2023-02-24,68.36
ORDER3818,CUST1362,2023-09-12,96.8
ORDER3819,CUST3347,2023-08-02,224.98
ORDER3820,CUST2114,2023-03-11,349.72
ORDER3821,CUST1021,2023-10-08,291.99
ORDER3822,CUST2521,2023-08-06,353.62
ORDER3823,CUST5889,2023-06-24,386.66
ORDER3824,CUST3358,2023-05-14,361.3
ORDER3825,CUST5504,2023-08-14,309.43
ORDER3826,CUST2413,2023-07-19,195.82
ORDER3827,CUST3155,2023-04-02,387.76
ORDER3828,CUST2481,2023-08-28,77.63
ORDER3829,CUST3631,2023-10-12,449.13
ORDER3830,CUST3214,2023-04-18,330.68
ORDER3831,CUST3666,2023-04-22,30.16
ORDER3832,CUST1392,2023-11-26,473.89
ORDER3833,CUST1643,2023-01-14,358.74
ORDER3834,CUST5731,2023-11-08,398.14
ORDER3835,CUST4908,2023-02-09,303.56
ORDER3836,CUST2496,2023-10-25,38.52
ORDER3837,CUST5347,2023-06-09,70.74
ORDER3838,CUST3224,2023-12-08,279.44
ORDER3839,CUST1191,2023-11-19,281.4
ORDER3840,CUST3648,2023-12-08,418.34
ORDER3841,CUST4762,2023-07-08,82.62
ORDER3842,CUST3127,2023-12-12,287.59
ORDER3843,CUST5459,2023-08-30,416.03
ORDER3844,CUST2556,2023-03-12,58.93
ORDER3845,CUST4924,2023-05-02,320.92
ORDER3846,CUST2724,2023-06-03,370.1
ORDER3847,CUST1431,2023-02-20,153.45
ORDER3848,CUST2927,2023-10-14,224.08
ORDER3849,CUST5335,2023-07-05,318.37
ORDER3850,CUST5007,2023-06-07,433.38
ORDER3851,CUST4256,2023-07-13,66.39
ORDER3852,CUST3901,2023-08-31,243.65
ORDER3853,CUST4165,2023-04-13,431.78
ORDER3854,CUST3963,2023-03-28,48.49
ORDER3855,CUST2660,2023-08-19,224.04
ORDER3856,CUST1734,2023-02-13,181.14
ORDER3857,CUST3469,2023-04-12,307.12
ORDER3858,CUST1364,2023-04-17,358.65
ORDER3859,CUST4952,2023-01-12,237.0
ORDER3860,CUST1681,2023-02-12,171.84
ORDER3861,CUST4623,2023-03-09,47.25
ORDER3862,CUST2269,2023-07-25,235.52
ORDER3863,CUST3325,2023-11-02,20.73
ORDER3864,CUST5684,2023-04-16,78.95
ORDER3865,CUST2814,2023-06-02,430.97
ORDER3866,CUST1074,2023-12-23,83.99
ORDER3867,CUST1103,2023-09-13,45.12
ORDER3868,CUST2146,2023-02-22,278.37
ORDER3869,CUST4613,2023-07-03,396.62
ORDER3870,CUST5051,2023-05-13,183.44
ORDER3871,CUST1097,2023-07-28,258.86
ORDER3872,CUST5317,2023-10-12,158.09
ORDER3873,CUST3551,2023-08-10,96.88
ORDER3874,CUST4017,2023-12-20,384.63
ORDER3875,CUST4740,2023-03-07,354.33
ORDER3876,CUST2071,2023-11-11,457.45
ORDER3877,CUST3869,2023-01-16,174.38
ORDER3878,CUST5215,2023-11-19,124.94
ORDER3879,CUST5565,2023-08-26,364.28
ORDER3880,CUST5682,2023-05-19,67.47
ORDER3881,CUST5142,2023-03-23,232.32
ORDER3882,CUST4386,2023-07-11,145.72
ORDER3883,CUST2998,2023-04-03,451.3
ORDER3884,CUST2854,2023-09-30,172.88
ORDER3885,CUST4060,2023-04-04,343.42
ORDER3886,CUST3524,2023-05-23,348.38
ORDER3887,CUST5997,2023-03-13,415.55
ORDER3888,CUST2280,2023-01-10,172.91
ORDER3889,CUST2397,2023-08-05,135.17
ORDER3890,CUST2218,2023-07-23,82.29
ORDER3891,CUST4311,2023-11-06,57.22
ORDER3892,CUST4545,2023-02-21,434.31
ORDER3893,CUST2758,2023-02-12,141.31
ORDER3894,CUST3685,2023-11-27,72.79
ORDER3895,CUST3747,2023-10-15,201.11
ORDER3896,CUST2361,2023-09-15,466.06
ORDER3897,CUST1070,2023-09-09,297.55
ORDER3898,CUST3011,2023-06-03,264.18
ORDER3899,CUST1674,2023-01-10,238.29
ORDER3900,CUST2059,2023-07-01,134.89
ORDER3901,CUST1804,2023-08-07,300.64
ORDER3902,CUST3022,2023-06-11,135.57
ORDER3903,CUST1683,2023-03-16,406.68
ORDER3904,CUST3381,2023-07-12,472.02
ORDER3905,CUST2227,2023-08-23,349.35
ORDER3906,CUST3376,2023-06-20,463.23
ORDER3907,CUST3074,2023-07-23,348.48
ORDER3908,CUST3197,2023-03-25,385.06
ORDER3909,CUST3383,2023-11-27,114.36
ORDER3910,CUST4460,2023-09-23,48.25
ORDER3911,CUST2393,2023-03-28,243.83
ORDER3912,CUST5895,2023-06-08,97.47
ORDER3913,CUST5597,2023-10-25,464.08
ORDER3914,CUST4685,2023-03-16,327.06
ORDER3915,CUST2184,2023-08-13,91.74
ORDER3916,CUST2436,2023-04-15,473.17
ORDER3917,CUST4292,2023-12-03,45.55
ORDER3918,CUST5634,2023-06-28,255.66
ORDER3919,CUST5487,2023-08-08,261.32
ORDER3920,CUST5583,2023-12-18,305.03
ORDER3921,CUST2843,2023-10-18,80.53
ORDER3922,CUST5023,2023-09-30,490.35
ORDER3923,CUST4538,2023-08-09,468.52
ORDER3924,CUST5827,2023-03-29,413.63
ORDER3925,CUST1278,2023-10-22,376.95
ORDER3926,CUST3256,2023-08-10,437.85
ORDER3927,CUST4401,2023-10-30,364.04
ORDER3928,CUST1955,2023-11-07,293.37
ORDER3929,CUST3466,2023-08-09,193.31
ORDER3930,CUST1883,2023-08-27,148.99
ORDER3931,CUST3227,2023-09-20,364.07
ORDER3932,CUST1463,2023-07-15,493.91
ORDER3933,CUST5955,2023-01-18,143.84
ORDER3934,CUST2350,2023-08-19,180.5
ORDER3935,CUST1917,2023-01-07,242.16
ORDER3936,CUST2749,2023-08-30,139.8
ORDER3937,CUST1701,2023-02-23,284.08
ORDER3938,CUST5634,2023-07-28,265.92
ORDER3939,CUST2960,2023-04-06,350.96
ORDER3940,CUST3366,2023-09-29,420.51
ORDER3941,CUST3804,2023-10-27,81.21
ORDER3942,CUST3901,2023-07-06,450.4
ORDER3943,CUST2019,2023-09-01,418.64
ORDER3944,CUST5851,2023-11-25,192.39
ORDER3945,CUST5321,2023-07-19,88.77
ORDER3946,CUST3872,2023-01-22,174.41
ORDER3947,CUST4352,2023-08-20,314.99
ORDER3948,CUST3840,2023-02-25,330.28
ORDER3949,CUST3864,2023-11-22,322.32
ORDER3950,CUST4877,2023-04-12,413.52
ORDER3951,CUST3271,2023-07-19,394.92
ORDER3952,CUST3609,2023-02-06,480.53
ORDER3953,CUST2182,2023-04-17,97.62
ORDER3954,CUST1621,2023-11-02,427.85
ORDER3955,CUST5812,2023-04-13,94.0
ORDER3956,CUST2773,2023-05-08,385.83
ORDER3957,CUST5508,2023-04-03,484.08
ORDER3958,CUST5827,2023-07-25,496.72
ORDER3959,CUST3634,2023-10-15,79.45
ORDER3960,CUST1820,2023-03-14,427.32
ORDER3961,CUST2398,2023-02-05,355.83
ORDER3962,CUST5123,2023-05-12,171.4
ORDER3963,CUST3192,2023-12-09,354.63
ORDER3964,CUST5391,2023-12-10,219.03
ORDER3965,CUST2539,2023-10-01,287.65
ORDER3966,CUST2798,2023-01-18,281.79
ORDER3967,CUST3822,2023-06-07,373.65
ORDER3968,CUST3673,2023-10-26,312.78
ORDER3969,CUST5459,2023-05-12,368.72
ORDER3970,CUST1169,2023-08-13,382.04
ORDER3971,CUST1527,2023-07-05,124.36
ORDER3972,CUST1929,2023-11-07,184.92
ORDER3973,CUST4716,2023-08-11,195.93
ORDER3974,CUST2157,2023-04-03,329.8
ORDER3975,CUST4363,2023-02-24,147.46
ORDER3976,CUST5775,2023-02-20,461.15
ORDER3977,CUST4431,2023-08-25,136.81
ORDER3978,CUST1395,2023-03-31,351.54
ORDER3979,CUST5827,2023-04-12,406.31
ORDER3980,CUST4922,2023-02-26,212.11
ORDER3981,CUST4569,2023-11-27,390.73
ORDER3982,CUST3608,2023-08-20,452.33
ORDER3983,CUST3467,2023-11-08,188.93
ORDER3984,CUST2576,2023-06-13,439.16
ORDER3985,CUST4107,2023-10-10,365.97
ORDER3986,CUST2070,2023-04-11,167.06
ORDER3987,CUST5814,2023-08-12,458.33
ORDER3988,CUST3588,2023-07-08,322.27
ORDER3989,CUST3429,2023-07-23,444.68
ORDER3990,CUST2670,2023-09-01,150.62
ORDER3991,CUST4087,2023-08-25,350.13
ORDER3992,CUST2041,2023-05-06,392.72
ORDER3993,CUST2397,2023-05-04,32.0
ORDER3994,CUST2602,2023-01-04,248.47
ORDER3995,CUST5844,2023-07-05,482.12
ORDER3996,CUST5839,2023-03-22,189.26
ORDER3997,CUST1667,2023-01-23,130.51
ORDER3998,CUST4463,2023-05-08,71.66
ORDER3999,CUST4966,2023-06-29,160.71
ORDER4000,CUST4679,2023-02-14,314.43
ORDER4001,CUST4678,2023-07-15,296.37
ORDER4002,CUST1519,2023-11-14,410.42
ORDER4003,CUST4242,2023-06-08,193.87
ORDER4004,CUST4914,2023-04-09,351.67
ORDER4005,CUST4183,2023-06-09,352.39
ORDER4006,CUST4397,2023-04-29,412.18
ORDER4007,CUST4873,2023-05-19,436.79
ORDER4008,CUST5562,2023-12-17,98.06
ORDER4009,CUST3204,2023-07-08,241.02
ORDER4010,CUST2572,2023-01-21,292.85
ORDER4011,CUST3223,2023-12-01,121.05
ORDER4012,CUST4836,2023-03-02,255.58
ORDER4013,CUST4738,2023-07-16,367.26
ORDER4014,CUST4062,2023-08-17,476.27
ORDER4015,CUST1569,2023-06-26,322.8
ORDER4016,CUST4136,2023-07-16,220.61
ORDER4017,CUST5808,2023-12-17,336.47
ORDER4018,CUST5540,2023-03-25,238.65
ORDER4019,CUST3356,2023-11-11,52.37
ORDER4020,CUST5116,2023-06-26,321.14
ORDER4021,CUST4157,2023-03-30,486.82
ORDER4022,CUST3564,2023-02-22,197.67
ORDER4023,CUST1635,2023-11-03,413.3
ORDER4024,CUST3986,2023-08-23,480.22
ORDER4025,CUST4489,2023-12-16,332.2
ORDER4026,CUST2952,2023-07-20,464.46
ORDER4027,CUST4115,2023-09-08,49.87
ORDER4028,CUST3758,2023-02-01,480.76
ORDER4029,CUST5935,2023-04-27,45.29
ORDER4030,CUST1511,2023-01-29,276.87
ORDER4031,CUST3099,2023-07-18,309.04
ORDER4032,CUST1353,2023-07-20,351.49
ORDER4033,CUST1918,2023-08-06,419.21
ORDER4034,CUST5019,2023-08-22,410.33
ORDER4035,CUST5515,2023-08-19,382.14
ORDER4036,CUST5963,2023-07-18,39.67
ORDER4037,CUST5433,2023-04-07,152.17
ORDER4038,CUST2765,2023-03-14,176.43
ORDER4039,CUST2191,2023-06-05,426.05
ORDER4040,CUST5788,2023-07-04,76.6
ORDER4041,CUST2793,2023-07-11,310.87
ORDER4042,CUST2484,2023-04-30,160.78
ORDER4043,CUST5871,2023-06-26,245.95
ORDER4044,CUST4327,2023-05-19,243.82
ORDER4045,CUST1427,2023-07-05,338.32
ORDER4046,CUST5606,2023-06-02,283.74
ORDER4047,CUST5399,2023-05-03,49.71
ORDER4048,CUST1839,2023-03-13,245.15
ORDER4049,CUST2806,2023-08-15,122.98
ORDER4050,CUST2140,2023-06-11,204.07
ORDER4051,CUST3168,2023-01-31,344.85
ORDER4052,CUST3647,2023-10-23,198.79
ORDER4053,CUST1082,2023-11-17,41.29
ORDER4054,CUST2598,2023-05-02,497.4
ORDER4055,CUST1232,2023-03-20,71.06
ORDER4056,CUST3938,2023-02-05,95.74
ORDER4057,CUST2571,2023-06-03,331.53
ORDER4058,CUST3184,2023-12-27,204.11
ORDER4059,CUST2164,2023-10-25,276.82
ORDER4060,CUST2748,2023-11-04,63.24
ORDER4061,CUST2215,2023-07-21,329.99
ORDER4062,CUST4512,2023-09-23,131.6
ORDER4063,CUST1234,2023-02-05,403.94
ORDER4064,CUST5404,2023-07-02,210.14
ORDER4065,CUST5902,2023-08-13,229.21
ORDER4066,CUST2389,2023-04-10,375.4
ORDER4067,CUST4078,2023-10-18,141.77
ORDER4068,CUST2751,2023-02-05,100.42
ORDER4069,CUST4596,2023-02-12,381.98
ORDER4070,CUST2958,2023-05-16,372.39
ORDER4071,CUST2646,2023-08-08,110.72
ORDER4072,CUST5898,2023-07-30,314.15
ORDER4073,CUST3866,2023-09-12,252.74
ORDER4074,CUST5091,2023-12-29,117.3
ORDER4075,CUST4942,2023-09-07,106.46
ORDER4076,CUST3803,2023-05-10,455.02
ORDER4077,CUST5396,2023-10-19,29.79
ORDER4078,CUST3291,2023-12-02,428.78
ORDER4079,CUST4962,2023-07-20,282.63
ORDER4080,CUST5611,2023-04-11,209.39
ORDER4081,CUST2226,2023-12-25,365.37
ORDER4082,CUST1850,2023-07-08,396.45
ORDER4083,CUST3664,2023-02-05,246.99
ORDER4084,CUST1076,2023-03-26,411.72
ORDER4085,CUST5867,2023-06-20,274.73
ORDER4086,CUST2887,2023-01-18,213.19
ORDER4087,CUST4416,2023-10-12,134.53
ORDER4088,CUST1510,2023-05-01,454.01
ORDER4089,CUST2156,2023-11-07,154.87
ORDER4090,CUST1027,2023-02-16,35.56
ORDER4091,CUST4105,2023-04-24,463.06
ORDER4092,CUST4545,2023-07-24,56.04
ORDER4093,CUST1359,2023-05-13,367.58
ORDER4094,CUST3812,2023-04-03,439.01
ORDER4095,CUST3811,2023-12-19,417.92
ORDER4096,CUST5202,2023-08-14,65.41
ORDER4097,CUST3124,2023-06-03,277.19
ORDER4098,CUST2651,2023-06-19,28.01
ORDER4099,CUST5098,2023-09-29,407.16
ORDER4100,CUST1735,2023-03-23,136.19
ORDER4101,CUST2600,2023-11-18,183.97
ORDER4102,CUST3606,2023-01-05,124.66
ORDER4103,CUST5671,2023-02-08,148.19
ORDER4104,CUST2743,2023-07-04,248.91
ORDER4105,CUST4969,2023-10-13,145.34
ORDER4106,CUST1195,2023-03-10,227.83
ORDER4107,CUST4461,2023-01-23,403.01
ORDER4108,CUST2233,2023-11-02,76.57
ORDER4109,CUST1486,2023-10-31,468.0
ORDER4110,CUST4561,2023-02-18,171.86
ORDER4111,CUST2401,2023-12-17,253.49
ORDER4112,CUST2094,2023-01-26,340.02
ORDER4113,CUST1239,2023-07-04,21.33
ORDER4114,CUST1297,2023-05-21,79.48
ORDER4115,CUST4648,2023-02-12,451.58
ORDER4116,CUST3497,2023-12-14,365.71
ORDER4117,CUST4127,2023-04-18,117.53
ORDER4118,CUST4153,2023-06-09,418.09
ORDER4119,CUST4918,2023-09-20,207.97
ORDER4120,CUST4531,2023-06-11,148.71
ORDER4121,CUST3678,2023-01-24,368.25
ORDER4122,CUST5498,2023-12-20,61.57
ORDER4123,CUST4935,2023-01-02,256.39
ORDER4124,CUST1838,2023-06-20,87.7
ORDER4125,CUST3695,2023-01-17,143.27
ORDER4126,CUST5071,2023-03-05,366.58
ORDER4127,CUST1325,2023-07-21,403.46
ORDER4128,CUST3730,2023-03-27,294.1
ORDER4129,CUST4917,2023-10-26,277.76
ORDER4130,CUST4427,2023-02-24,87.49
ORDER4131,CUST4150,2023-06-08,130.6
ORDER4132,CUST2883,2023-05-15,347.03
ORDER4133,CUST3032,2023-08-11,369.8
ORDER4134,CUST4804,2023-12-07,294.35
ORDER4135,CUST2081,2023-01-13,384.34
ORDER4136,CUST5731,2023-04-13,150.0
ORDER4137,CUST4603,2023-07-13,383.95
ORDER4138,CUST1325,2023-07-06,222.33
ORDER4139,CUST1276,2023-11-10,174.69
ORDER4140,CUST4892,2023-04-23,71.49
ORDER4141,CUST5575,2023-02-01,85.06
ORDER4142,CUST1700,2023-09-09,212.49
ORDER4143,CUST2061,2023-10-12,48.64
ORDER4144,CUST2353,2023-07-05,121.17
ORDER4145,CUST2744,2023-03-24,114.98
ORDER4146,CUST5547,2023-08-13,121.84
ORDER4147,CUST3987,2023-07-25,354.38
ORDER4148,CUST3962,2023-10-18,206.93
ORDER4149,CUST3595,2023-11-21,210.12
ORDER4150,CUST4776,2023-08-25,477.83
ORDER4151,CUST2016,2023-03-29,133.27
ORDER4152,CUST2782,2023-12-16,176.13
ORDER4153,CUST2179,2023-06-22,376.85
ORDER4154,CUST1899,2023-10-29,314.02
ORDER4155,CUST2168,2023-12-29,455.99
ORDER4156,CUST5361,2023-05-13,373.04
ORDER4157,CUST3615,2023-10-17,195.82
ORDER4158,CUST4048,2023-02-10,461.71
ORDER4159,CUST5483,2023-11-26,248.13
ORDER4160,CUST1120,2023-05-22,106.81
ORDER4161,CUST5551,2023-07-14,51.24
ORDER4162,CUST1346,2023-07-05,36.05
