OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
DETAIL4449,ORDER6373,PROD2532,4,79.25,317.0
DETAIL4450,ORDER5549,PROD2481,2,44.65,89.3
DETAIL4451,ORDER4528,PROD3673,1,76.54,76.54
DETAIL4452,ORDER5530,PROD3688,3,37.25,111.75
DETAIL4453,ORDER7038,PROD3871,1,31.46,31.46
DETAIL4454,ORDER6054,PROD5573,1,42.8,42.8
DETAIL4455,ORDER3819,PROD6095,1,79.97,79.97
DETAIL4456,ORDER5570,PROD4515,1,88.32,88.32
DETAIL4457,ORDER7397,PROD2370,3,99.94,299.82
DETAIL4458,ORDER6095,PROD2101,1,82.06,82.06
DETAIL4459,ORDER6399,PROD5859,3,46.69,140.07
DETAIL4460,ORDER5236,PROD4872,3,43.27,129.81
DETAIL4461,ORDER4380,PROD5593,4,94.83,379.32
DETAIL4462,ORDER3286,PROD3369,1,98.8,98.8
DETAIL4463,ORDER7882,PROD3061,4,94.08,376.32
DETAIL4464,ORDER5548,PROD5887,2,74.51,149.02
DETAIL4465,ORDER3492,PROD2903,3,41.76,125.28
DETAIL4466,ORDER5856,PROD5913,1,74.86,74.86
DETAIL4467,ORDER4230,PROD3100,1,58.81,58.81
DETAIL4468,ORDER5312,PROD5384,1,27.25,27.25
DETAIL4469,ORDER4927,PROD3032,3,36.64,109.92
DETAIL4470,ORDER6304,PROD2569,4,10.94,43.76
DETAIL4471,ORDER6904,PROD2797,3,36.81,110.43
DETAIL4472,ORDER5288,PROD4031,3,91.18,273.54
DETAIL4473,ORDER6599,PROD5937,4,26.03,104.12
DETAIL4474,ORDER3134,PROD6077,4,72.54,290.16
DETAIL4475,ORDER5775,PROD6288,2,37.65,75.3
DETAIL4476,ORDER6845,PROD4999,4,39.56,158.24
DETAIL4477,ORDER5456,PROD3403,4,92.23,368.92
DETAIL4478,ORDER7860,PROD6060,4,29.7,118.8
DETAIL4479,ORDER3122,PROD3186,1,91.76,91.76
DETAIL4480,ORDER7794,PROD5995,3,95.56,286.68
DETAIL4481,ORDER4751,PROD3653,3,23.01,69.03
DETAIL4482,ORDER4547,PROD2870,4,57.55,230.2
DETAIL4483,ORDER3753,PROD2500,3,39.74,119.22
DETAIL4484,ORDER6265,PROD2926,2,97.29,194.58
DETAIL4485,ORDER3236,PROD6771,1,71.37,71.37
DETAIL4486,ORDER6811,PROD4807,4,69.73,278.92
DETAIL4487,ORDER3293,PROD3292,4,50.65,202.6
DETAIL4488,ORDER5854,PROD3318,3,76.97,230.91
DETAIL4489,ORDER5283,PROD5105,2,65.06,130.12
DETAIL4490,ORDER7007,PROD5973,1,58.44,58.44
DETAIL4491,ORDER4638,PROD5061,1,80.71,80.71
DETAIL4492,ORDER4840,PROD3963,2,51.85,103.7
DETAIL4493,ORDER5177,PROD4940,2,86.7,173.4
DETAIL4494,ORDER4795,PROD5796,2,48.56,97.12
DETAIL4495,ORDER4158,PROD4649,4,62.01,248.04
DETAIL4496,ORDER4583,PROD6186,2,61.83,123.66
DETAIL4497,ORDER4724,PROD2525,4,34.7,138.8
DETAIL4498,ORDER5475,PROD3793,3,94.91,284.73
DETAIL4499,ORDER4587,PROD5905,3,65.29,195.87
DETAIL4500,ORDER7030,PROD3956,1,31.1,31.1
DETAIL4501,ORDER7397,PROD4332,3,69.42,208.26
DETAIL4502,ORDER5564,PROD6216,1,55.99,55.99
DETAIL4503,ORDER6650,PROD6289,1,20.16,20.16
DETAIL4504,ORDER6346,PROD4109,1,87.23,87.23
DETAIL4505,ORDER4271,PROD4892,1,96.16,96.16
DETAIL4506,ORDER7629,PROD3779,2,43.88,87.76
DETAIL4507,ORDER4097,PROD6103,4,93.88,375.52
DETAIL4508,ORDER6193,PROD4568,3,50.85,152.55
DETAIL4509,ORDER6868,PROD2916,1,18.93,18.93
DETAIL4510,ORDER7117,PROD3604,2,25.31,50.62
DETAIL4511,ORDER7996,PROD6468,4,87.92,351.68
DETAIL4512,ORDER7240,PROD2433,3,50.14,150.42
DETAIL4513,ORDER4744,PROD4524,3,33.2,99.6
DETAIL4514,ORDER4952,PROD5971,3,34.41,103.23
DETAIL4515,ORDER5696,PROD4197,3,11.24,33.72
DETAIL4516,ORDER4266,PROD3666,2,16.19,32.38
DETAIL4517,ORDER5787,PROD2315,2,44.07,88.14
DETAIL4518,ORDER3612,PROD3769,4,74.3,297.2
DETAIL4519,ORDER4286,PROD5065,1,16.32,16.32
DETAIL4520,ORDER6554,PROD5132,4,89.2,356.8
DETAIL4521,ORDER3153,PROD4881,2,37.24,74.48
DETAIL4522,ORDER7211,PROD5581,3,55.07,165.21
DETAIL4523,ORDER4261,PROD2909,2,83.04,166.08
DETAIL4524,ORDER4380,PROD3235,2,75.56,151.12
DETAIL4525,ORDER7598,PROD2076,3,84.31,252.93
DETAIL4526,ORDER7308,PROD3724,3,68.44,205.32
DETAIL4527,ORDER3444,PROD5134,1,72.39,72.39
DETAIL4528,ORDER7951,PROD6112,2,97.92,195.84
DETAIL4529,ORDER3772,PROD3245,1,22.06,22.06
DETAIL4530,ORDER6036,PROD3407,4,67.36,269.44
DETAIL4531,ORDER5862,PROD3020,4,20.48,81.92
DETAIL4532,ORDER5758,PROD2730,3,71.07,213.21
DETAIL4533,ORDER6504,PROD4892,3,96.16,288.48
DETAIL4534,ORDER3727,PROD4043,2,23.4,46.8
DETAIL4535,ORDER3988,PROD2982,2,26.41,52.82
DETAIL4536,ORDER7824,PROD3939,4,89.12,356.48
DETAIL4537,ORDER4646,PROD4418,1,83.19,83.19
DETAIL4538,ORDER4607,PROD5906,4,86.64,346.56
DETAIL4539,ORDER7123,PROD5388,4,73.36,293.44
DETAIL4540,ORDER7554,PROD4450,4,34.36,137.44
DETAIL4541,ORDER3499,PROD5134,3,72.39,217.17
DETAIL4542,ORDER6751,PROD5867,3,39.63,118.89
DETAIL4543,ORDER4840,PROD6095,1,79.97,79.97
DETAIL4544,ORDER7642,PROD2408,3,42.05,126.15
DETAIL4545,ORDER3330,PROD6986,4,37.82,151.28
DETAIL4546,ORDER5280,PROD5872,1,80.54,80.54
DETAIL4547,ORDER4286,PROD2195,3,47.37,142.11
DETAIL4548,ORDER6234,PROD5600,2,25.78,51.56
DETAIL4549,ORDER7056,PROD4705,2,32.7,65.4
DETAIL4550,ORDER6884,PROD3865,2,83.25,166.5
DETAIL4551,ORDER6295,PROD5189,3,85.41,256.23
DETAIL4552,ORDER5238,PROD4914,2,83.33,166.66
DETAIL4553,ORDER7780,PROD2605,2,36.04,72.08
DETAIL4554,ORDER7921,PROD3527,1,52.29,52.29
DETAIL4555,ORDER5414,PROD5345,3,96.34,289.02
DETAIL4556,ORDER7450,PROD5998,3,95.29,285.87
DETAIL4557,ORDER5823,PROD6820,2,61.73,123.46
DETAIL4558,ORDER3954,PROD3954,3,53.21,159.63
DETAIL4559,ORDER6279,PROD3361,2,20.99,41.98
DETAIL4560,ORDER4828,PROD5840,2,70.16,140.32
DETAIL4561,ORDER3206,PROD3433,2,16.44,32.88
DETAIL4562,ORDER4646,PROD2125,1,71.56,71.56
DETAIL4563,ORDER3948,PROD3721,4,11.97,47.88
DETAIL4564,ORDER7859,PROD6367,3,43.36,130.08
DETAIL4565,ORDER7808,PROD4791,4,27.74,110.96
DETAIL4566,ORDER6361,PROD4887,4,43.25,173.0
DETAIL4567,ORDER6242,PROD5773,3,74.4,223.2
DETAIL4568,ORDER7524,PROD4668,4,26.11,104.44
DETAIL4569,ORDER4064,PROD3463,1,67.72,67.72
DETAIL4570,ORDER3062,PROD3185,4,41.65,166.6
DETAIL4571,ORDER5117,PROD5047,4,72.39,289.56
DETAIL4572,ORDER7536,PROD6561,1,84.48,84.48
DETAIL4573,ORDER5921,PROD4111,2,65.15,130.3
DETAIL4574,ORDER6245,PROD6447,2,66.78,133.56
DETAIL4575,ORDER5066,PROD3182,3,69.18,207.54
DETAIL4576,ORDER6589,PROD3278,4,35.82,143.28
DETAIL4577,ORDER5037,PROD2229,3,39.26,117.78
DETAIL4578,ORDER4733,PROD3161,3,41.03,123.09
DETAIL4579,ORDER3626,PROD2943,2,98.86,197.72
DETAIL4580,ORDER3452,PROD6890,4,37.36,149.44
DETAIL4581,ORDER6381,PROD6537,1,86.73,86.73
DETAIL4582,ORDER6218,PROD5549,1,21.12,21.12
DETAIL4583,ORDER6501,PROD2875,2,61.99,123.98
DETAIL4584,ORDER3235,PROD6195,1,24.0,24.0
DETAIL4585,ORDER7578,PROD2848,1,96.4,96.4
DETAIL4586,ORDER7339,PROD5446,1,81.29,81.29
DETAIL4587,ORDER7609,PROD4217,2,14.59,29.18
DETAIL4588,ORDER4073,PROD3557,4,20.07,80.28
DETAIL4589,ORDER7341,PROD3961,2,41.12,82.24
DETAIL4590,ORDER6058,PROD2339,2,93.17,186.34
DETAIL4591,ORDER6253,PROD4180,2,56.18,112.36
DETAIL4592,ORDER6129,PROD5949,3,51.67,155.01
DETAIL4593,ORDER5514,PROD6659,1,70.5,70.5
DETAIL4594,ORDER5566,PROD5753,2,47.96,95.92
DETAIL4595,ORDER5271,PROD4906,1,16.8,16.8
DETAIL4596,ORDER7556,PROD6067,4,24.74,98.96
DETAIL4597,ORDER3562,PROD6878,1,58.08,58.08
DETAIL4598,ORDER4157,PROD3114,3,32.71,98.13
DETAIL4599,ORDER6025,PROD4226,2,18.43,36.86
DETAIL4600,ORDER4298,PROD2893,3,93.97,281.91
DETAIL4601,ORDER5192,PROD2117,2,40.54,81.08
DETAIL4602,ORDER6398,PROD6951,4,18.15,72.6
DETAIL4603,ORDER6005,PROD4191,4,10.52,42.08
DETAIL4604,ORDER3833,PROD4061,2,14.86,29.72
DETAIL4605,ORDER5324,PROD2915,2,47.67,95.34
DETAIL4606,ORDER7955,PROD5483,4,72.02,288.08
DETAIL4607,ORDER6875,PROD3521,3,83.76,251.28
DETAIL4608,ORDER3246,PROD5092,1,77.42,77.42
DETAIL4609,ORDER7613,PROD5981,4,26.92,107.68
DETAIL4610,ORDER6803,PROD4261,3,13.29,39.87
DETAIL4611,ORDER4490,PROD6235,2,88.83,177.66
DETAIL4612,ORDER4693,PROD2156,4,61.35,245.4
DETAIL4613,ORDER5577,PROD6025,1,99.4,99.4
DETAIL4614,ORDER5427,PROD5748,3,43.65,130.95
DETAIL4615,ORDER6865,PROD6100,4,22.87,91.48
DETAIL4616,ORDER7012,PROD2034,3,72.04,216.12
DETAIL4617,ORDER5722,PROD3123,3,69.48,208.44
DETAIL4618,ORDER3034,PROD6256,3,56.82,170.46
DETAIL4619,ORDER7525,PROD4337,2,69.7,139.4
DETAIL4620,ORDER5760,PROD2849,3,55.6,166.8
DETAIL4621,ORDER7752,PROD6594,2,41.79,83.58
DETAIL4622,ORDER7164,PROD3631,3,96.67,290.01
DETAIL4623,ORDER7278,PROD5020,1,93.37,93.37
DETAIL4624,ORDER6457,PROD4391,3,64.21,192.63
DETAIL4625,ORDER4035,PROD4052,2,59.48,118.96
DETAIL4626,ORDER7923,PROD4623,2,16.92,33.84
DETAIL4627,ORDER5287,PROD2134,1,73.3,73.3
DETAIL4628,ORDER5220,PROD4301,2,12.31,24.62
DETAIL4629,ORDER6425,PROD4357,1,58.99,58.99
DETAIL4630,ORDER3324,PROD2125,2,71.56,143.12
DETAIL4631,ORDER4153,PROD5382,2,45.78,91.56
DETAIL4632,ORDER4663,PROD3543,2,43.05,86.1
DETAIL4633,ORDER7033,PROD6388,2,94.71,189.42
DETAIL4634,ORDER4261,PROD5117,4,76.29,305.16
DETAIL4635,ORDER7145,PROD6610,2,28.48,56.96
DETAIL4636,ORDER7949,PROD5447,3,76.9,230.7
DETAIL4637,ORDER6191,PROD2791,2,12.51,25.02
DETAIL4638,ORDER4466,PROD2635,1,99.65,99.65
DETAIL4639,ORDER6559,PROD3835,2,90.25,180.5
DETAIL4640,ORDER4048,PROD5581,4,55.07,220.28
DETAIL4641,ORDER7471,PROD3143,4,63.48,253.92
DETAIL4642,ORDER5035,PROD4466,3,76.96,230.88
DETAIL4643,ORDER5776,PROD2125,4,71.56,286.24
DETAIL4644,ORDER7022,PROD4550,4,20.24,80.96
DETAIL4645,ORDER4406,PROD5716,3,76.64,229.92
DETAIL4646,ORDER3077,PROD2783,4,57.07,228.28
DETAIL4647,ORDER4211,PROD3531,3,79.75,239.25
DETAIL4648,ORDER5071,PROD6866,1,88.72,88.72
DETAIL4649,ORDER4573,PROD5555,3,31.23,93.69
DETAIL4650,ORDER7158,PROD2248,2,30.91,61.82
DETAIL4651,ORDER3605,PROD4098,1,43.18,43.18
DETAIL4652,ORDER7728,PROD4519,4,78.83,315.32
DETAIL4653,ORDER4367,PROD5395,1,60.03,60.03
DETAIL4654,ORDER5793,PROD6797,4,94.63,378.52
DETAIL4655,ORDER7504,PROD3320,2,20.43,40.86
DETAIL4656,ORDER5842,PROD5859,3,46.69,140.07
DETAIL4657,ORDER6703,PROD3675,1,44.53,44.53
DETAIL4658,ORDER7223,PROD2784,4,36.15,144.6
DETAIL4659,ORDER4743,PROD5374,1,77.41,77.41
DETAIL4660,ORDER7650,PROD4109,2,87.23,174.46
DETAIL4661,ORDER5013,PROD5025,4,31.64,126.56
DETAIL4662,ORDER6973,PROD2323,2,76.95,153.9
DETAIL4663,ORDER4869,PROD5279,4,17.11,68.44
DETAIL4664,ORDER4083,PROD6755,3,26.37,79.11
DETAIL4665,ORDER3408,PROD5302,1,74.84,74.84
DETAIL4666,ORDER3118,PROD5250,1,98.84,98.84
DETAIL4667,ORDER7176,PROD6730,1,46.83,46.83
DETAIL4668,ORDER4417,PROD3718,3,24.48,73.44
DETAIL4669,ORDER5947,PROD2284,1,38.06,38.06
DETAIL4670,ORDER5442,PROD3546,1,42.82,42.82
DETAIL4671,ORDER5655,PROD4833,3,88.6,265.8
DETAIL4672,ORDER5204,PROD6604,3,98.6,295.8
DETAIL4673,ORDER5164,PROD3731,4,26.6,106.4
DETAIL4674,ORDER6991,PROD6520,1,22.93,22.93
DETAIL4675,ORDER5625,PROD4167,4,13.37,53.48
DETAIL4676,ORDER6052,PROD4104,3,22.81,68.43
DETAIL4677,ORDER7246,PROD4510,3,80.47,241.41
DETAIL4678,ORDER3830,PROD4924,2,23.36,46.72
DETAIL4679,ORDER6384,PROD2312,4,80.84,323.36
DETAIL4680,ORDER7969,PROD5737,1,33.71,33.71
DETAIL4681,ORDER4263,PROD2612,2,74.29,148.58
DETAIL4682,ORDER4335,PROD2576,2,85.56,171.12
DETAIL4683,ORDER5168,PROD3199,4,41.59,166.36
DETAIL4684,ORDER6568,PROD6635,1,18.83,18.83
DETAIL4685,ORDER5248,PROD2379,4,18.44,73.76
DETAIL4686,ORDER3512,PROD3402,4,62.63,250.52
DETAIL4687,ORDER7842,PROD2654,2,85.39,170.78
DETAIL4688,ORDER7892,PROD3252,1,18.2,18.2
DETAIL4689,ORDER3531,PROD6633,2,62.19,124.38
DETAIL4690,ORDER6993,PROD6555,3,67.53,202.59
DETAIL4691,ORDER6691,PROD6327,2,71.54,143.08
DETAIL4692,ORDER4159,PROD2249,1,31.71,31.71
DETAIL4693,ORDER6167,PROD4872,1,43.27,43.27
DETAIL4694,ORDER6967,PROD3400,2,64.75,129.5
DETAIL4695,ORDER6609,PROD6986,3,37.82,113.46
DETAIL4696,ORDER4775,PROD2046,4,89.33,357.32
DETAIL4697,ORDER4110,PROD3671,2,34.06,68.12
DETAIL4698,ORDER3354,PROD5827,3,57.7,173.1
DETAIL4699,ORDER5264,PROD6963,2,28.72,57.44
DETAIL4700,ORDER4375,PROD4100,4,49.64,198.56
DETAIL4701,ORDER7508,PROD4284,4,62.15,248.6
DETAIL4702,ORDER5795,PROD2594,4,35.27,141.08
DETAIL4703,ORDER6685,PROD4142,4,80.06,320.24
DETAIL4704,ORDER4632,PROD5987,3,93.07,279.21
DETAIL4705,ORDER5285,PROD3156,2,39.3,78.6
DETAIL4706,ORDER4754,PROD5589,3,92.25,276.75
DETAIL4707,ORDER6039,PROD5332,2,77.97,155.94
DETAIL4708,ORDER5554,PROD6211,1,62.26,62.26
DETAIL4709,ORDER5319,PROD6864,4,16.59,66.36
DETAIL4710,ORDER4049,PROD5060,1,53.16,53.16
DETAIL4711,ORDER7084,PROD6499,1,61.63,61.63
DETAIL4712,ORDER6168,PROD2448,3,44.72,134.16
DETAIL4713,ORDER3478,PROD5393,1,70.47,70.47
DETAIL4714,ORDER7890,PROD2416,1,94.69,94.69
DETAIL4715,ORDER3911,PROD5620,4,57.21,228.84
DETAIL4716,ORDER6223,PROD6035,3,44.73,134.19
DETAIL4717,ORDER7320,PROD3906,1,66.97,66.97
DETAIL4718,ORDER3510,PROD3504,3,25.05,75.15
DETAIL4719,ORDER6745,PROD5201,3,88.71,266.13
DETAIL4720,ORDER6323,PROD2147,4,98.14,392.56
DETAIL4721,ORDER5021,PROD3527,3,52.29,156.87
DETAIL4722,ORDER3900,PROD4351,3,41.84,125.52
DETAIL4723,ORDER5478,PROD5383,1,95.16,95.16
DETAIL4724,ORDER3644,PROD3957,1,61.39,61.39
DETAIL4725,ORDER6827,PROD3382,2,90.2,180.4
DETAIL4726,ORDER4578,PROD6680,1,82.13,82.13
DETAIL4727,ORDER6588,PROD4943,2,59.6,119.2
DETAIL4728,ORDER6156,PROD2401,2,68.92,137.84
DETAIL4729,ORDER3411,PROD2672,4,28.45,113.8
DETAIL4730,ORDER7889,PROD3195,3,11.41,34.23
DETAIL4731,ORDER4108,PROD2024,3,90.87,272.61
DETAIL4732,ORDER6917,PROD6560,2,49.64,99.28
DETAIL4733,ORDER5582,PROD4914,3,83.33,249.99
DETAIL4734,ORDER3590,PROD3407,3,67.36,202.08
DETAIL4735,ORDER7484,PROD5710,2,14.89,29.78
DETAIL4736,ORDER5139,PROD2863,2,61.0,122.0
DETAIL4737,ORDER3678,PROD3764,2,13.71,27.42
DETAIL4738,ORDER7951,PROD4503,2,96.42,192.84
DETAIL4739,ORDER4961,PROD5465,4,67.94,271.76
DETAIL4740,ORDER4634,PROD4861,2,60.5,121.0
DETAIL4741,ORDER7957,PROD2342,1,60.95,60.95
DETAIL4742,ORDER5201,PROD3757,3,69.07,207.21
DETAIL4743,ORDER4805,PROD4711,4,20.71,82.84
DETAIL4744,ORDER7690,PROD4282,1,86.72,86.72
DETAIL4745,ORDER5961,PROD5604,3,92.04,276.12
DETAIL4746,ORDER4701,PROD5645,4,72.21,288.84
DETAIL4747,ORDER7247,PROD5036,2,93.07,186.14
DETAIL4748,ORDER3743,PROD2492,3,59.79,179.37
DETAIL4749,ORDER4520,PROD6182,3,62.97,188.91
DETAIL4750,ORDER6976,PROD6877,3,30.7,92.1
DETAIL4751,ORDER4966,PROD2796,3,59.93,179.79
DETAIL4752,ORDER6319,PROD6426,1,16.04,16.04
DETAIL4753,ORDER6623,PROD5468,1,87.58,87.58
DETAIL4754,ORDER7220,PROD5627,3,63.32,189.96
DETAIL4755,ORDER6292,PROD6494,4,53.42,213.68
DETAIL4756,ORDER7150,PROD2211,4,48.0,192.0
DETAIL4757,ORDER5562,PROD3534,3,42.13,126.39
DETAIL4758,ORDER5761,PROD4004,2,73.67,147.34
DETAIL4759,ORDER3162,PROD5977,1,71.74,71.74
DETAIL4760,ORDER5624,PROD6289,2,20.16,40.32
DETAIL4761,ORDER4842,PROD2088,4,69.78,279.12
DETAIL4762,ORDER7633,PROD2168,2,65.87,131.74
DETAIL4763,ORDER5479,PROD5840,2,70.16,140.32
DETAIL4764,ORDER5095,PROD6391,4,13.8,55.2
DETAIL4765,ORDER4715,PROD4126,1,63.53,63.53
DETAIL4766,ORDER4469,PROD2022,1,63.96,63.96
DETAIL4767,ORDER6071,PROD5200,3,87.18,261.54
DETAIL4768,ORDER7138,PROD5323,1,47.95,47.95
DETAIL4769,ORDER5352,PROD2102,1,25.43,25.43
DETAIL4770,ORDER4265,PROD3874,1,30.1,30.1
DETAIL4771,ORDER7659,PROD3487,3,57.11,171.33
DETAIL4772,ORDER6998,PROD6211,4,62.26,249.04
DETAIL4773,ORDER7522,PROD6686,1,35.27,35.27
DETAIL4774,ORDER5290,PROD5521,2,47.05,94.1
DETAIL4775,ORDER7432,PROD2602,3,73.91,221.73
DETAIL4776,ORDER3054,PROD3996,1,18.44,18.44
DETAIL4777,ORDER4961,PROD6759,1,17.84,17.84
DETAIL4778,ORDER3224,PROD5404,2,52.74,105.48
DETAIL4779,ORDER5635,PROD4032,3,52.2,156.6
DETAIL4780,ORDER5682,PROD3391,1,74.1,74.1
DETAIL4781,ORDER7734,PROD5674,4,33.58,134.32
DETAIL4782,ORDER6744,PROD6729,1,66.24,66.24
DETAIL4783,ORDER4592,PROD6712,2,81.38,162.76
DETAIL4784,ORDER4162,PROD4714,1,40.21,40.21
DETAIL4785,ORDER6514,PROD3171,3,53.33,159.99
DETAIL4786,ORDER7561,PROD4240,4,70.23,280.92
DETAIL4787,ORDER4872,PROD2956,4,11.97,47.88
DETAIL4788,ORDER4707,PROD4975,3,52.02,156.06
DETAIL4789,ORDER6216,PROD4274,3,65.19,195.57
DETAIL4790,ORDER4429,PROD2739,1,21.26,21.26
DETAIL4791,ORDER7017,PROD3590,4,87.15,348.6
DETAIL4792,ORDER6995,PROD3459,4,34.86,139.44
DETAIL4793,ORDER3490,PROD3907,2,64.39,128.78
DETAIL4794,ORDER6807,PROD5350,4,95.26,381.04
DETAIL4795,ORDER4323,PROD5342,1,41.85,41.85
DETAIL4796,ORDER4921,PROD6135,1,45.27,45.27
DETAIL4797,ORDER7635,PROD6844,3,96.15,288.45
DETAIL4798,ORDER4487,PROD3816,4,69.69,278.76
DETAIL4799,ORDER3036,PROD5469,3,60.68,182.04
DETAIL4800,ORDER3021,PROD2835,4,87.03,348.12
DETAIL4801,ORDER4056,PROD6280,1,73.08,73.08
DETAIL4802,ORDER7457,PROD2278,1,27.16,27.16
DETAIL4803,ORDER4927,PROD4764,3,48.84,146.52
DETAIL4804,ORDER6184,PROD5912,2,32.03,64.06
DETAIL4805,ORDER6677,PROD5895,4,46.33,185.32
DETAIL4806,ORDER5821,PROD3662,1,96.42,96.42
DETAIL4807,ORDER3931,PROD4419,2,29.63,59.26
DETAIL4808,ORDER7521,PROD5164,4,78.22,312.88
DETAIL4809,ORDER7607,PROD4981,3,83.67,251.01
DETAIL4810,ORDER5233,PROD3264,1,42.77,42.77
DETAIL4811,ORDER7489,PROD6235,1,88.83,88.83
DETAIL4812,ORDER7238,PROD3981,3,26.0,78.0
DETAIL4813,ORDER3351,PROD3917,1,37.29,37.29
DETAIL4814,ORDER6974,PROD5302,2,74.84,149.68
DETAIL4815,ORDER4758,PROD6814,3,18.43,55.29
DETAIL4816,ORDER4934,PROD6895,3,40.99,122.97
DETAIL4817,ORDER7784,PROD2939,4,32.22,128.88
DETAIL4818,ORDER7128,PROD3124,4,30.0,120.0
DETAIL4819,ORDER7274,PROD4176,4,87.45,349.8
DETAIL4820,ORDER3858,PROD4713,2,34.17,68.34
DETAIL4821,ORDER6931,PROD4881,4,37.24,148.96
DETAIL4822,ORDER4090,PROD4240,4,70.23,280.92
DETAIL4823,ORDER7104,PROD5556,4,60.27,241.08
DETAIL4824,ORDER5947,PROD3513,3,73.13,219.39
DETAIL4825,ORDER4318,PROD4236,4,73.04,292.16
DETAIL4826,ORDER4221,PROD4384,1,88.45,88.45
DETAIL4827,ORDER4736,PROD4901,3,82.0,246.0
DETAIL4828,ORDER5245,PROD4274,3,65.19,195.57
DETAIL4829,ORDER4034,PROD3015,1,91.03,91.03
DETAIL4830,ORDER5828,PROD4319,1,75.33,75.33
DETAIL4831,ORDER5439,PROD6006,4,66.9,267.6
DETAIL4832,ORDER5944,PROD4364,1,41.69,41.69
DETAIL4833,ORDER4606,PROD4670,2,19.69,39.38
DETAIL4834,ORDER4207,PROD4235,4,76.35,305.4
DETAIL4835,ORDER7950,PROD3935,2,27.64,55.28
DETAIL4836,ORDER7424,PROD3445,3,81.15,243.45
DETAIL4837,ORDER7919,PROD6423,4,67.69,270.76
DETAIL4838,ORDER6601,PROD4051,2,56.11,112.22
DETAIL4839,ORDER6769,PROD6988,2,14.91,29.82
DETAIL4840,ORDER3324,PROD3643,2,68.96,137.92
DETAIL4841,ORDER3034,PROD6735,4,79.73,318.92
DETAIL4842,ORDER4413,PROD5259,3,82.19,246.57
DETAIL4843,ORDER3356,PROD6068,1,94.97,94.97
DETAIL4844,ORDER3850,PROD3565,4,55.32,221.28
DETAIL4845,ORDER7556,PROD5836,2,17.46,34.92
DETAIL4846,ORDER7507,PROD2832,3,81.49,244.47
DETAIL4847,ORDER7931,PROD3300,4,63.07,252.28
DETAIL4848,ORDER3478,PROD2966,2,16.05,32.1
DETAIL4849,ORDER7213,PROD6020,4,71.78,287.12
DETAIL4850,ORDER5140,PROD2959,4,93.87,375.48
DETAIL4851,ORDER3664,PROD4178,2,62.23,124.46
DETAIL4852,ORDER7334,PROD4020,4,70.71,282.84
DETAIL4853,ORDER7317,PROD2388,1,83.15,83.15
DETAIL4854,ORDER7826,PROD3809,2,16.06,32.12
DETAIL4855,ORDER3737,PROD3458,1,44.23,44.23
DETAIL4856,ORDER7340,PROD5539,4,91.78,367.12
DETAIL4857,ORDER4331,PROD2177,2,58.79,117.58
DETAIL4858,ORDER5574,PROD3770,1,53.12,53.12
DETAIL4859,ORDER7624,PROD2887,4,78.03,312.12
DETAIL4860,ORDER3667,PROD4733,3,61.6,184.8
DETAIL4861,ORDER3185,PROD5415,1,87.58,87.58
DETAIL4862,ORDER7927,PROD3646,1,88.2,88.2
DETAIL4863,ORDER4860,PROD5913,4,74.86,299.44
DETAIL4864,ORDER4944,PROD5319,3,30.0,90.0
DETAIL4865,ORDER7864,PROD3684,2,89.64,179.28
DETAIL4866,ORDER6138,PROD6528,2,46.3,92.6
DETAIL4867,ORDER3466,PROD6605,2,48.26,96.52
DETAIL4868,ORDER4962,PROD5663,3,72.57,217.71
DETAIL4869,ORDER7293,PROD6485,4,85.06,340.24
DETAIL4870,ORDER7275,PROD6284,2,69.62,139.24
DETAIL4871,ORDER6011,PROD6942,4,43.45,173.8
DETAIL4872,ORDER7410,PROD3009,2,23.17,46.34
DETAIL4873,ORDER5884,PROD2179,3,33.73,101.19
DETAIL4874,ORDER7593,PROD6238,4,27.16,108.64
DETAIL4875,ORDER4545,PROD6548,4,44.55,178.2
DETAIL4876,ORDER5421,PROD6201,4,55.56,222.24
DETAIL4877,ORDER6293,PROD2141,2,47.45,94.9
DETAIL4878,ORDER5155,PROD6112,3,97.92,293.76
DETAIL4879,ORDER3415,PROD4015,1,33.05,33.05
DETAIL4880,ORDER5211,PROD2110,3,49.46,148.38
DETAIL4881,ORDER5774,PROD4758,1,58.63,58.63
DETAIL4882,ORDER4316,PROD5943,2,45.28,90.56
DETAIL4883,ORDER4726,PROD6393,2,19.7,39.4
DETAIL4884,ORDER7664,PROD3017,4,41.9,167.6
DETAIL4885,ORDER6444,PROD4654,2,32.24,64.48
DETAIL4886,ORDER3240,PROD3620,3,52.7,158.1
DETAIL4887,ORDER7156,PROD5041,3,76.92,230.76
DETAIL4888,ORDER3496,PROD5180,3,56.48,169.44
DETAIL4889,ORDER3308,PROD5089,1,22.8,22.8
DETAIL4890,ORDER7760,PROD2502,4,43.19,172.76
DETAIL4891,ORDER7295,PROD5871,1,51.31,51.31
DETAIL4892,ORDER3476,PROD4453,2,57.07,114.14
DETAIL4893,ORDER7744,PROD2353,3,29.45,88.35
DETAIL4894,ORDER6418,PROD4900,3,50.24,150.72
DETAIL4895,ORDER4971,PROD4272,4,30.27,121.08
DETAIL4896,ORDER7455,PROD6608,4,35.44,141.76
DETAIL4897,ORDER5847,PROD4368,2,50.65,101.3
DETAIL4898,ORDER4817,PROD2875,1,61.99,61.99
